route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
658,0000000022025062820250909,0003295902025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00038
245,0000000022025062820250909,0003280442025062820250909,Tiarno di Sopra,1,SHAPE01032
245,0000000022025062820250909,0003274962025062820250909,Tiarno di Sopra,0,SHAPE00048
151,0000000042025062820250909,0003271772025062820250909,Trento. Autostazione,1,SHAPE00970
110,0000000042025062820250909,0003283942025062820250909,Trento. Autostazione,1,SHAPE00034
636,0000000022025062820250909,0003282192025062820250909,Tione. Autostazione,1,SHAPE00046
196,0000000022025062820250909,0003282412025062820250909,Luserna,0,SHAPE02530
658,0000000022025062820250909,0003311072025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00038
175,0000000042025062820250909,0003278742025062820250909,Drena,0,SHAPE00222
683,0000000012025062820250909,0003274462025062820250909,Parcheggio,1,SHAPE00008
357,0000000022025062820250909,0003300372025062820250909,Cles. Autostazione,1,SHAPE00832
188,0000000022025062820250909,0003290532025062820250909,Levico T. Via Avancini,0,SHAPE01415
721,0000000012025062820250909,0003301562025062820250909,Rabbi Coler,0,SHAPE00269
106,0000006512025062820250909,0003293252025062820250909,Caoria,0,SHAPE00311
326,0000000072025062820250909,0003298892025062820250909,M.Campiglio.Pietra Gr.,0,SHAPE00286
366,0000000022025062820250909,0003297442025062820250909,Cles. Autostazione,0,SHAPE00905
366,0000000022025062820250909,0003302922025062820250909,Cles. Autostazione,0,SHAPE00470
243,0000000012025062820250831,0003272992025062820250831,Cavalese. Autostazione,1,SHAPE00288
522,0000000022025062820250909,0003290322025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE01795
368,0000000072025062820250909,0003297892025062820250909,Dermulo,1,SHAPE01075
330,0000000412025062820250909,0003299132025062820250909,Male',1,SHAPE02296
634,0000000022025062820250909,0003284512025062820250909,Rovereto. Via Paoli,1,SHAPE00052
332,0000000022025062820250909,0003298832025062820250909,Passo Tonale,0,SHAPE00232
243,0000000012025070120250831,0003274162025070120250831,Moena Albergo Trentino,1,SHAPE00572
520,0000000042025062820250909,0003291572025062820250909,Pergine V. V.Le Venezia,0,SHAPE02578
250,0000000012025062820250909,0003294122025062820250909,Fiera di Primiero,1,SHAPE01911
721,0000000012025062820250909,0003301642025062820250909,Rabbi Coler,0,SHAPE00269
181,0000000042025062820250909,0003283792025062820250909,Trento. Autostazione,1,SHAPE00087
288,0000000072025062820250909,0003272702025062820250909,Predazzo. Autostazione,1,SHAPE00834
102,0000000012025062820250909,0003294362025062820250909,Fiera di Primiero,0,SHAPE00408
364,0000000072025062820250909,0003296922025062820250909,Cles. Autostazione,1,SHAPE00126
332,0000000022025062820250909,0003299812025062820250909,Passo Tonale,0,SHAPE00357
134,0000000072025062820250909,0003277572025062820250909,Riva Del G.Autostazione,0,SHAPE00272
181,0000004512025062820250909,0003283922025062820250909,Aldeno,0,SHAPE00365
618,0000000042025062820250909,0003294802025062820250909,Sagron,1,SHAPE02564
157,0000000022025062820250909,0003280402025062820250909,Baitoni,0,SHAPE00032
721,0000000012025062820250909,0003301732025062820250909,Plaze Dei Forni,1,SHAPE00024
332,0000000072025062820250909,0003299822025062820250909,Passo Tonale,0,SHAPE00357
151,0000000022025062820250909,0003270442025062820250909,Civezzano,1,SHAPE02512
375,0000000022025062820250909,0003297202025062820250909,Amblar,1,SHAPE02490
134,0000000022025062820250909,0003279392025062820250909,Sarche. Centro Comm.,1,SHAPE02712
80,0000000022025062820250909,0003277162025062820250909,Covelo. Bivio,0,SHAPE00363
364,0000006652025062820250909,0003296952025062820250909,Cles. Autostazione,1,SHAPE00666
636,0000000022025062820250909,0003275462025062820250909,Campo Carlo Magno,0,SHAPE00184
375,0000000022025062820250909,0003296492025062820250909,Passo Mendola,0,SHAPE00060
203,0000005552025062820250909,0003287702025062820250909,Albaredo,1,SHAPE00193
636,0000004512025062820250909,0003282092025062820250909,Campo Carlo Magno,0,SHAPE00184
683,0000000012025062820250909,0003274592025062820250909,Passo Pordoi,0,SHAPE00194
245,0000000072025062820250909,0003274952025062820250909,Tiarno di Sopra,0,SHAPE00048
552,0000000042025062820250909,0003292252025062820250909,Pergine V. Intermodale,1,SHAPE00197
108,0000000012025062820250909,0003293732025062820250909,Feltre. Staz. Fs,0,SHAPE00234
69,0000000072025062820250909,0003291232025062820250909,Montesover,0,SHAPE00027
120,0000000022025062820250909,0003270432025062820250909,Pian Del Gac. Villaggio,0,SHAPE02062
634,0000000072025062820250909,0003288132025062820250909,Bolognano,0,SHAPE00064
243,0000000012025070120250831,0003273792025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
243,0000000012025062820250909,0003271492025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00205
366,0000000022025062820250909,0003297532025062820250909,Cles. Autostazione,0,SHAPE00339
366,0000004512025062820250909,0003303042025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00054
102,0000000072025062820250909,0003293702025062820250909,Feltre. Staz. Fs,0,SHAPE00204
98,0000000022025062820250909,0003292022025062820250909,Primolano. A. Giardino,0,SHAPE02069
110,0000000072025062820250909,0003284182025062820250909,Trento. Autostazione,1,SHAPE00034
683,0000000012025062820250909,0003274632025062820250909,Passo Pordoi,0,SHAPE00194
286,0000000022025062820250909,0003275352025062820250909,Molveno,0,SHAPE00399
636,0000000042025062820250909,0003282102025062820250909,Campo Carlo Magno,0,SHAPE00184
71,0000000072025062820250909,0003275692025062820250909,Ponte Arche Autostazione,1,SHAPE00011
520,0000000022025062820250909,0003291622025062820250909,Trento. Autostazione,1,SHAPE01097
634,0000000072025062820250909,0003285532025062820250909,Rovereto. Via Paoli,1,SHAPE00076
520,0000000042025062820250909,0003290382025062820250909,Borgo V. Valli,0,SHAPE01294
60,0000000042025062820250909,0003271082025062820250909,Palu' di Giovo,0,SHAPE00278
153,0000000022025062820250909,0003274992025062820250909,Riva Del G.Autostazione,1,SHAPE00122
151,0000000042025062820250909,0003271852025062820250909,Bosco di Civezzano,0,SHAPE00163
336,0000000022025062820250909,0003298342025062820250909,Peio,0,SHAPE00553
71,0000004512025062820250909,0003279632025062820250909,Tione. Autostazione,0,SHAPE00075
250,0000000022025062820250909,0003294352025062820250909,Caoria,0,SHAPE01226
229,0000000022025062820250909,0003276942025062820250909,Trento. Autostazione,1,SHAPE02630
663,0000000012025062820250909,0003273562025062820250909,Passo Fedaia,0,SHAPE00179
80,0000000042025062820250909,0003279572025062820250909,Sopramonte,1,SHAPE01191
84,0000000022025062820250909,0003288702025062820250909,Centrale di Bedollo,1,SHAPE00164
340,0000004512025062820250909,0003273202025062820250909,Mezzolombardo,1,SHAPE00564
120,0000000042025062820250909,0003271862025062820250909,Fornace. Via Dei Pradolini 4,0,SHAPE01503
334,0000000072025062820250909,0003299172025062820250909,Male',1,SHAPE01040
243,0000000012025070120250831,0003273932025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
237,0000000072025062820250909,0003276082025062820250909,Trento. Autostazione,1,SHAPE00217
110,0000000042025062820250909,0003287762025062820250909,Trento. Autostazione,1,SHAPE01586
184,0000000022025062820250909,0003289142025062820250909,Torcegno,0,SHAPE00315
181,0000000042025062820250909,0003283842025062820250909,Aldeno,1,SHAPE00529
634,0000000072025062820250909,0003287212025062820250909,Riva Del G.Autostazione,1,SHAPE00738
179,0000000022025062820250909,0003291912025062820250909,Pergine V. Intermodale,1,SHAPE00136
658,0000004512025062820250909,0003296322025062820250909,Molveno,0,SHAPE00132
552,0000000042025062820250909,0003292232025062820250909,Pergine V. Intermodale,1,SHAPE00197
71,0000000022025062820250909,0003279162025062820250909,Trento. Autostazione,1,SHAPE00340
237,0000000022025062820250909,0003276062025062820250909,Trento. Autostazione,1,SHAPE00059
352,0000000022025062820250909,0003303812025062820250909,Male' Ferrovia,0,
634,0000000022025062820250909,0003288282025062820250909,Rovereto. Via Paoli,1,SHAPE00076
494,0000000012025062820250909,0003291922025062820250909,Baselga. Municipio,0,SHAPE01098
658,0000000022025062820250909,0003296032025062820250909,Molveno,0,SHAPE00132
250,0000000072025062820250909,0003294392025062820250909,Caoria,0,SHAPE01226
3,0000000042025062820250909,0003272982025062820250909,Grumes,0,SHAPE02476
332,0000000072025062820250909,0003299432025062820250909,Mezzana. Staz Ftm,1,SHAPE00067
721,0000000012025062820250909,0003301342025062820250909,Rabbi Coler,0,SHAPE00269
721,0000000012025062820250909,0003301602025062820250909,Rabbi Coler,0,SHAPE00269
324,0000000072025062820250909,0003298632025062820250909,Male',1,SHAPE00488
63,0000000022025062820250909,0003269802025062820250909,Sover,0,SHAPE01065
157,0000000072025062820250909,0003280282025062820250909,Vestone,0,SHAPE01559
215,0000000072025062820250909,0003288032025062820250909,Rovereto. Via Manzoni,1,SHAPE00119
198,0000000072025062820250909,0003282652025062820250909,Folgaria. Via Battisti,0,SHAPE01593
252,0000000012025062820250909,0003271342025062820250909,P.S.Pellegrino-Fun,0,SHAPE00065
245,0000000072025062820250909,0003281632025062820250909,Riva Del G.Autostazione,1,SHAPE00367
503,0000000022025062820250909,0003284082025062820250909,Vò Sinistro-Passaggio Livello,0,SHAPE01261
658,0000004512025062820250909,0003296402025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00038
71,0000004512025062820250909,0003278192025062820250909,Campo Carlo Magno,0,SHAPE01313
634,0000000022025062820250909,0003285942025062820250909,Bolognano,0,SHAPE02805
324,0000000022025062820250909,0003298752025062820250909,Male',1,SHAPE00190
286,0000000022025062820250909,0003277852025062820250909,Ponte Arche Autostazione,1,SHAPE01183
423,0000000022025062820250909,0003305322025062820250909,Riva Del G. Autostazione,0,SHAPE00016
233,0000000042025062820250909,0003285702025062820250909,Brentonico,0,SHAPE02612
69,0000000022025062820250909,0003289752025062820250909,Montesover,0,SHAPE00027
188,0000000022025062820250909,0003290412025062820250909,Pergine V. Intermodale,1,SHAPE00376
641,0000000022025062820250909,0003272462025062820250909,Stava. Htl Shandranj,0,SHAPE00137
245,0000000012025062820250909,0003275122025062820250909,Ampola Parcheggio,0,SHAPE00178
336,0000000072025062820250909,0003299642025062820250909,Peio,0,SHAPE00510
71,0000000072025062820250909,0003279662025062820250909,Tione. Autostazione,0,SHAPE00075
658,0000000042025062820250909,0003296312025062820250909,S.Michele,1,SHAPE00031
110,0000000022025062820250909,0003285822025062820250909,Rovereto. Staz. Fs,0,SHAPE00422
345,0000000042025062820250909,0003297662025062820250909,S.Michele,1,SHAPE00430
203,0000005552025062820250909,0003287662025062820250909,Ometto,0,SHAPE01304
494,0000004512025062820250909,0003290822025062820250909,Gardolo. Zona Ind.Le,1,SHAPE02769
184,0000000042025062820250909,0003289042025062820250909,Torcegno,0,SHAPE00214
106,0000000022025062820250909,0003293262025062820250909,Ronco Chiesa,0,SHAPE01824
658,0000000022025062820250909,0003295752025062820250909,Andalo,0,SHAPE00614
106,0000000402025062820250909,0003293212025062820250909,Caoria,0,SHAPE00311
120,0000000022025062820250909,0003272412025062820250909,Civezzano,1,SHAPE02571
336,0000000072025062820250909,0003299372025062820250909,Peio,0,SHAPE00510
245,0000000022025062820250909,0003275212025062820250909,Riva Del G.Autostazione,1,SHAPE00367
526,0000004512025062820250909,0003287312025062820250909,Centa,0,SHAPE00375
110,0000000042025062820250909,0003285792025062820250909,Rovereto. Staz. Fs,0,SHAPE00422
196,0000000072025062820250909,0003282632025062820250909,Rovereto. Staz. Fs,1,SHAPE00294
300,0000000022025062820250909,0003273292025062820250909,Cirè,1,SHAPE00436
326,0000000022025062820250909,0003297012025062820250909,M.Campiglio. Laghetto,0,SHAPE01909
658,0000000012025062820250909,0003298152025062820250909,Spormaggiore,1,SHAPE00081
80,0000000042025062820250909,0003276612025062820250909,M. Terlago. Htl 2 Laghi,0,SHAPE00091
134,0000000072025062820250909,0003277372025062820250909,Riva Del G.Autostazione,0,SHAPE00272
71,0000000042025062820250909,0003275912025062820250909,Tione. Autostazione,0,SHAPE00242
196,0000006272025062820250909,0003286432025062820250909,Folgaria. P.Le N.Unite,0,SHAPE00394
80,0000000022025062820250909,0003276182025062820250909,Trento. Autostazione,1,SHAPE00255
526,0000000022025062820250909,0003287512025062820250909,Luserna,0,SHAPE01110
169,0000000042025062820250909,0003288792025062820250909,Samone,0,SHAPE00919
78,0000000042025062820250909,0003277342025062820250909,Margone,0,SHAPE00215
243,0000000072025062820250909,0003270242025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
681,0000000392025062820250909,0003302822025062820250909,Portolo,1,SHAPE00151
549,0000000042025062820250909,0003291792025062820250909,Pergine V. Intermodale,1,SHAPE00228
120,0000000022025062820250909,0003270192025062820250909,Cavalese. Autostazione,0,SHAPE01337
71,0000000022025062820250909,0003275502025062820250909,Campo Carlo Magno,0,SHAPE00759
636,0000000022025062820250909,0003278502025062820250909,Tione. Autostazione,1,SHAPE00238
243,0000000012025070120250831,0003274012025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
73,0000000022025062820250909,0003275262025062820250909,Tione. Autostazione,1,SHAPE00957
175,0000000042025062820250909,0003278772025062820250909,Drena,0,SHAPE00222
658,0000000042025062820250909,0003295592025062820250909,Santel. Sp64,0,SHAPE00688
634,0000000022025062820250909,0003288362025062820250909,Riva Del G.Autostazione,1,SHAPE00679
683,0000000022025062820250909,0003274392025062820250909,Passo Pordoi,0,SHAPE00194
634,0000000022025062820250909,0003285842025062820250909,Bolognano,0,SHAPE00083
520,0000000072025062820250909,0003290082025062820250909,Trento. Autostazione,1,SHAPE00891
305,0000000022025062820250909,0003289882025062820250909,Levico Terme. Staz. Fs,1,SHAPE01326
494,0000004512025062820250909,0003289652025062820250909,Trento. Autostazione,1,SHAPE00729
120,0000000022025062820250909,0003270552025062820250909,Scancio di Segonzano-Snack Bar,1,SHAPE01047
63,0000000042025062820250909,0003269702025062820250909,Montesover,1,SHAPE00554
252,0000000012025062820250909,0003271292025062820250909,P.S.Pellegrino-Fun,0,SHAPE00065
503,0000000072025062820250909,0003284752025062820250909,Trento. Autostazione,0,SHAPE00442
636,0000000022025062820250909,0003281932025062820250909,Trento. Autostazione,1,SHAPE00088
634,0000000072025062820250909,0003288482025062820250909,Bolognano,0,SHAPE00064
332,0000000022025062820250909,0003299632025062820250909,Mezzana. Staz Ftm,1,SHAPE00067
663,0000000012025062820250909,0003273702025062820250909,Passo Fedaia,0,SHAPE00179
134,0000000022025062820250909,0003277592025062820250909,Riva Del G.Autostazione,0,SHAPE00272
123,0000000412025062820250909,0003294202025062820250909,Trento. Autostazione,1,SHAPE00706
658,0000000012025062820250909,0003298162025062820250909,Molveno,0,SHAPE01316
215,0000006512025062820250909,0003287572025062820250909,Vanza. Sp50,1,SHAPE01151
120,0000000042025062820250909,0003270162025062820250909,Trento. Autostazione,1,SHAPE02862
658,0000000072025062820250909,0003296252025062820250909,Molveno,0,SHAPE01123
663,0000000012025062820250909,0003273362025062820250909,Passo Fedaia,0,SHAPE00179
80,0000000022025062820250909,0003279372025062820250909,Trento Forte Bus De Vela,1,SHAPE02154
181,0000000022025062820250909,0003283612025062820250909,Garniga Vecchia,0,SHAPE00108
60,0000000022025062820250909,0003271662025062820250909,Verla,1,SHAPE00528
503,0000000042025062820250909,0003284062025062820250909,Trento. Autostazione,0,SHAPE00442
186,0000000022025062820250909,0003287962025062820250909,Centa,0,SHAPE00162
672,0000000022025062820250909,0003279922025062820250909,Riva Del G.Autostazione,1,SHAPE01644
215,0000000022025062820250909,0003287412025062820250909,Rovereto. Via Manzoni,1,SHAPE00119
157,0000000072025062820250909,0003279412025062820250909,Baitoni,0,SHAPE00032
250,0000000012025062820250909,0003293802025062820250909,Lago Calaita,0,SHAPE01163
84,0000000022025062820250909,0003288692025062820250909,Centrale di Bedollo,1,SHAPE00164
102,0000000022025062820250909,0003293502025062820250909,S.Martino di Castrozza,1,SHAPE00369
683,0000000072025062820250909,0003274402025062820250909,Parcheggio,1,SHAPE00008
352,0000000022025062820250909,0003303632025062820250909,Male' Ferrovia,0,
375,0000000022025062820250909,0003296562025062820250909,Passo Mendola,0,SHAPE00532
231,0000000042025062820250909,0003282932025062820250909,Rovereto. Via Manzoni,1,SHAPE01096
157,0000000022025062820250909,0003280352025062820250909,Tione. Autostazione,1,SHAPE00220
